ID,Order ID,Order Date,Ship Date,Shipping Method,Customer ID,Product ID,Quantity,Sales,Profit,Shipping Cost
17446,2016-41885,9/3/2016 0:00,9/7/2016 0:00,Standard,WR-169151,FW-Y-5174,9,80.91,48.546,5.2364
17447,2016-41885,9/3/2016 0:00,9/7/2016 0:00,Standard,WR-169151,SP-B-3446,7,195.93,48.9825,9.8372
17448,2016-41885,9/3/2016 0:00,9/7/2016 0:00,Standard,WR-169151,SP-K-2908,1,24.99,9.996,2.9996
17449,2016-41885,9/3/2016 0:00,9/7/2016 0:00,Standard,WR-169151,SP-T-3078,3,74.97,14.994,4.9988
17460,2016-41886,9/4/2016 0:00,9/10/2016 0:00,Standard,WS-119501,SP-K-6098,3,47.97,19.188,3.9188
17461,2016-41886,9/4/2016 0:00,9/7/2016 0:00,First Class,WY-127451,SP-K-2880,8,191.92,76.768,11.596
17473,2016-41887,9/5/2016 0:00,9/9/2016 0:00,Standard,EA-106451,SP-K-2907,6,149.94,59.976,7.9976
17474,2016-41887,9/5/2016 0:00,9/9/2016 0:00,Standard,EA-106451,SP-T-2860,4,95.96,19.192,5.8384
17475,2016-41887,9/5/2016 0:00,9/9/2016 0:00,Standard,EA-106451,FW-Y-2862,3,107.97,64.782,6.3188
17476,2016-41887,9/5/2016 0:00,9/9/2016 0:00,Standard,EA-106451,SP-B-5294,3,8.97,2.2425,2.3588
17477,2016-41887,9/5/2016 0:00,9/9/2016 0:00,Standard,WV-122951,FW-Y-4329,1,32.99,19.794,3.3196
17478,2016-41887,9/5/2016 0:00,9/9/2016 0:00,Standard,WV-122951,SP-K-2904,5,119.95,47.98,6.798
17479,2016-41887,9/5/2016 0:00,9/9/2016 0:00,Standard,WV-122951,SP-F-6129,4,79.96,23.988,5.1984
17491,2016-41888,9/6/2016 0:00,9/12/2016 0:00,Standard,SR-108251,FW-S-4650,7,125.93,62.965,7.0372
17497,2016-41888,9/6/2016 0:00,9/10/2016 0:00,Standard,EB-132101,FW-S-4396,3,122.97,61.485,6.9188
17498,2016-41888,9/6/2016 0:00,9/10/2016 0:00,Standard,EB-132101,FW-Y-2864,9,323.91,194.346,14.9564
17499,2016-41888,9/6/2016 0:00,9/10/2016 0:00,Standard,EB-132101,FW-S-4409,2,27.98,13.99,3.1192
17500,2016-41888,9/6/2016 0:00,9/10/2016 0:00,Standard,EB-132101,SP-B-5295,3,26.97,6.7425,3.0788
17505,2016-41888,9/6/2016 0:00,9/8/2016 0:00,First Class,EW-143951,AP-W-3161,4,59.96,17.988,4.998
17528,2016-41888,9/6/2016 0:00,9/7/2016 0:00,First Class,SR-213251,AP-W-3509,3,104.97,31.491,7.2485
17530,2016-41889,9/7/2016 0:00,9/12/2016 0:00,Standard,WR-138551,SP-B-4099,6,125.94,31.485,7.0376
17541,2016-41891,9/9/2016 0:00,9/15/2016 0:00,Standard,SP-107201,FW-H-3649,3,128.97,38.691,7.1588
17542,2016-41891,9/9/2016 0:00,9/15/2016 0:00,Standard,SP-107201,SP-F-2910,4,111.96,33.588,6.4784
17554,2016-41891,9/9/2016 0:00,9/14/2016 0:00,Standard,SR-213251,FW-Y-4329,1,32.99,19.794,3.3196
17555,2016-41891,9/9/2016 0:00,9/14/2016 0:00,Standard,SR-213251,SP-F-6129,7,139.93,41.979,7.5972
17558,2016-41892,9/10/2016 0:00,9/14/2016 0:00,2 Day,CT-107351,SP-K-6098,4,63.96,25.584,6.4772
17559,2016-41892,9/10/2016 0:00,9/15/2016 0:00,2 Day,SB-129101,FW-Y-3911,4,179.96,107.976,14.5972
17572,2016-41894,9/12/2016 0:00,9/17/2016 0:00,Standard,ER-100901,SP-F-3054,2,57.98,17.394,4.3192
17573,2016-41894,9/12/2016 0:00,9/17/2016 0:00,Standard,ER-100901,SP-K-2923,3,74.97,29.988,4.9988
17593,2016-41895,9/13/2016 0:00,9/15/2016 0:00,2 Day,CP-111851,FW-S-4421,2,23.98,11.99,3.6786
17594,2016-41895,9/13/2016 0:00,9/15/2016 0:00,2 Day,CP-111851,FW-Y-2864,4,143.96,86.376,12.0772
17595,2016-41895,9/13/2016 0:00,9/15/2016 0:00,2 Day,CP-111851,SP-F-3192,3,92.97,27.891,8.5079
17596,2016-41895,9/13/2016 0:00,9/15/2016 0:00,2 Day,CP-111851,FW-Y-3910,1,44.99,26.994,5.1493
17619,2016-41898,9/16/2016 0:00,9/20/2016 0:00,Standard,EB-132101,SP-S-4009,1,23.99,11.995,2.9596
17624,2016-41899,9/17/2016 0:00,9/23/2016 0:00,Standard,WC-111251,SP-S-3507,2,47.98,23.99,3.9192
17625,2016-41899,9/17/2016 0:00,9/19/2016 0:00,First Class,CR-126251,FW-S-4412,2,27.98,13.99,3.399
17628,2016-41900,9/18/2016 0:00,9/24/2016 0:00,Standard,SS-115901,SP-B-5296,5,84.95,21.2375,5.398
17629,2016-41900,9/18/2016 0:00,9/24/2016 0:00,Standard,CC-124301,SP-F-3200,4,123.96,37.188,6.9584
17630,2016-41900,9/18/2016 0:00,9/24/2016 0:00,Standard,WS-125051,AP-Y-5084,4,99.96,49.98,5.9984
17636,2016-41900,9/18/2016 0:00,9/23/2016 0:00,Standard,EW-172151,SP-K-2911,5,124.95,49.98,6.998
17642,2016-41901,9/19/2016 0:00,9/24/2016 0:00,Standard,WM-107051,SP-T-5980,4,27.96,5.592,3.1184
17643,2016-41901,9/19/2016 0:00,9/24/2016 0:00,Standard,WM-107051,FW-S-4672,1,15.99,7.995,2.6396
17647,2016-41901,9/19/2016 0:00,9/23/2016 0:00,Standard,WW-152201,FW-S-4412,9,125.91,62.955,7.0364
17648,2016-41901,9/19/2016 0:00,9/23/2016 0:00,Standard,WW-152201,FW-S-4410,2,27.98,13.99,3.1192
17649,2016-41901,9/19/2016 0:00,9/23/2016 0:00,Standard,WW-152201,SP-S-3839,9,215.91,107.955,10.6364
17657,2016-41902,9/20/2016 0:00,9/23/2016 0:00,First Class,SP-107201,FW-Y-5165,3,26.97,16.182,3.3485
17658,2016-41902,9/20/2016 0:00,9/25/2016 0:00,2 Day,CC-124301,SP-K-2869,3,71.97,28.788,7.0379
17659,2016-41902,9/20/2016 0:00,9/25/2016 0:00,2 Day,CC-124301,SP-S-4323,3,77.97,38.985,7.4579
17668,2016-41902,9/20/2016 0:00,9/24/2016 0:00,Standard,EW-202451,SP-S-6604,7,118.93,59.465,6.7572
17683,2016-41905,9/23/2016 0:00,9/27/2016 0:00,Standard,SC-104501,SP-F-3051,2,55.98,16.794,4.2392
17684,2016-41905,9/23/2016 0:00,9/27/2016 0:00,Standard,SC-104501,SP-K-2906,9,224.91,89.964,10.9964
17685,2016-41905,9/23/2016 0:00,9/29/2016 0:00,Standard,CS-106301,FW-Y-4234,2,65.98,39.588,4.6392
17686,2016-41905,9/23/2016 0:00,9/29/2016 0:00,Standard,WC-106601,SP-S-4460,6,155.94,77.97,8.2376
17687,2016-41905,9/23/2016 0:00,9/27/2016 0:00,Standard,CS-122501,FW-Y-3911,2,89.98,53.988,5.5992
17689,2016-41905,9/23/2016 0:00,9/29/2016 0:00,Standard,EW-192401,SP-B-5298,3,98.97,24.7425,5.9588
17698,2016-41906,9/24/2016 0:00,9/29/2016 0:00,2 Day,CR-125801,SP-F-3184,7,202.93,60.879,16.2051
17710,2016-41907,9/25/2016 0:00,10/1/2016 0:00,Standard,SP-112301,SP-S-6604,1,16.99,8.495,2.6796
17711,2016-41907,9/25/2016 0:00,10/1/2016 0:00,Standard,SP-112301,SP-K-2906,1,24.99,9.996,2.9996
17722,2016-41908,9/26/2016 0:00,9/28/2016 0:00,First Class,SR-213251,AP-Y-6352,2,33.98,16.99,3.699
17723,2016-41908,9/26/2016 0:00,10/1/2016 0:00,Standard,CB-101051,FW-R-3412,3,230.97,92.388,11.2388
17731,2016-41908,9/26/2016 0:00,10/2/2016 0:00,Standard,SW-160751,SP-B-3445,4,111.96,27.99,6.4784
17742,2016-41909,9/27/2016 0:00,10/2/2016 0:00,2 Day,CS-121751,SP-S-3839,1,23.99,11.995,3.6793
17747,2016-41909,9/27/2016 0:00,10/1/2016 0:00,Standard,EW-135851,SP-S-4324,2,51.98,25.99,4.0792
17748,2016-41909,9/27/2016 0:00,10/1/2016 0:00,Standard,CR-170351,FW-S-4418,5,59.95,29.975,4.398
17749,2016-41909,9/27/2016 0:00,10/1/2016 0:00,Standard,CR-170351,SP-B-4011,2,41.98,10.495,3.6792
17763,2016-41910,9/28/2016 0:00,10/4/2016 0:00,Standard,SW-204551,AP-W-3170,2,69.98,20.994,4.7992
17765,2016-41912,9/30/2016 0:00,10/4/2016 0:00,Standard,ER-105401,SP-K-2850,5,119.95,47.98,6.798
17766,2016-41912,9/30/2016 0:00,10/1/2016 0:00,First Class,CC-121001,SP-B-5294,7,20.93,5.2325,3.0465
17768,2016-41912,9/30/2016 0:00,10/4/2016 0:00,Standard,WR-101407,AP-W-3804,3,74.97,22.491,4.9988
17778,2016-41914,10/2/2016 0:00,10/3/2016 0:00,First Class,EC-122201,AP-W-3120,2,21.98,6.594,3.099
17779,2016-41914,10/2/2016 0:00,10/3/2016 0:00,First Class,EC-122201,FW-Y-5164,5,44.95,26.97,4.2475
17792,2016-41916,10/4/2016 0:00,10/8/2016 0:00,Standard,SB-129101,FW-S-4393,4,171.96,85.98,8.8784
17793,2016-41916,10/4/2016 0:00,10/8/2016 0:00,Standard,SB-129101,SP-S-4302,2,51.98,25.99,4.0792
17794,2016-41916,10/4/2016 0:00,10/8/2016 0:00,Standard,SB-129101,SP-S-4115,2,51.98,25.99,4.0792
17795,2016-41916,10/4/2016 0:00,10/8/2016 0:00,Standard,SB-129101,SP-F-3080,2,57.98,17.394,4.3192
17801,2016-41917,10/5/2016 0:00,10/9/2016 0:00,Standard,WR-129401,AP-M-4872,9,143.91,57.564,7.7564
17802,2016-41917,10/5/2016 0:00,10/9/2016 0:00,Standard,WR-129401,SP-K-2852,1,23.99,9.596,2.9596
17803,2016-41917,10/5/2016 0:00,10/9/2016 0:00,Standard,WR-129401,SP-T-4891,3,107.97,21.594,6.3188
17811,2016-41920,10/8/2016 0:00,10/11/2016 0:00,First Class,WW-109301,SP-F-3197,2,61.98,18.594,5.099
17812,2016-41920,10/8/2016 0:00,10/13/2016 0:00,Standard,EC-124751,SP-S-3159,2,47.98,23.99,3.9192
17816,2016-41921,10/9/2016 0:00,10/15/2016 0:00,Standard,SW-111101,FW-Y-2862,8,287.92,172.752,13.5168
17825,2016-41923,10/11/2016 0:00,10/13/2016 0:00,First Class,WC-126101,FW-S-4420,1,11.99,5.995,2.5995
17826,2016-41923,10/11/2016 0:00,10/13/2016 0:00,First Class,WC-126101,FW-H-3650,3,128.97,38.691,8.4485
17827,2016-41923,10/11/2016 0:00,10/13/2016 0:00,First Class,WC-126101,AP-W-3121,1,10.99,3.297,2.5495
17834,2016-41926,10/14/2016 0:00,10/21/2016 0:00,Standard,SW-111101,SP-T-3059,3,74.97,14.994,4.9988
17835,2016-41926,10/14/2016 0:00,10/21/2016 0:00,Standard,SW-111101,SP-B-3455,5,139.95,34.9875,7.598
17836,2016-41926,10/14/2016 0:00,10/21/2016 0:00,Standard,SW-111101,SP-S-3843,2,47.98,23.99,3.9192
17837,2016-41926,10/14/2016 0:00,10/21/2016 0:00,Standard,SW-111101,FW-Y-4233,3,98.97,59.382,5.9588
17838,2016-41926,10/14/2016 0:00,10/21/2016 0:00,Standard,SW-111101,SP-F-3080,5,144.95,43.485,7.798
17861,2016-41927,10/15/2016 0:00,10/19/2016 0:00,Standard,SW-190301,AP-W-3509,7,244.93,73.479,11.7972
17862,2016-41927,10/15/2016 0:00,10/19/2016 0:00,Standard,SW-190301,SP-S-3842,2,47.98,23.99,3.9192
17877,2016-41930,10/18/2016 0:00,10/22/2016 0:00,2 Day,WC-142451,SP-B-3975,7,146.93,36.7325,12.2851
17878,2016-41930,10/18/2016 0:00,10/22/2016 0:00,2 Day,WC-142451,AP-W-2878,3,32.97,9.891,4.3079
17881,2016-41930,10/18/2016 0:00,10/21/2016 0:00,First Class,ER-185501,SP-K-2848,1,23.99,9.596,3.1995
17882,2016-41930,10/18/2016 0:00,10/21/2016 0:00,First Class,ER-185501,FW-H-3643,1,42.99,12.897,4.1495
17894,2016-41934,10/22/2016 0:00,10/27/2016 0:00,Standard,SP-107201,FW-Y-5164,2,17.98,10.788,2.7192
17895,2016-41934,10/22/2016 0:00,10/27/2016 0:00,Standard,SP-107201,SP-K-2908,8,199.92,79.968,9.9968
17896,2016-41934,10/22/2016 0:00,10/28/2016 0:00,Standard,WS-119501,SP-T-4891,3,107.97,21.594,6.3188
17897,2016-41934,10/22/2016 0:00,10/28/2016 0:00,Standard,WS-119501,FW-S-4673,3,47.97,23.985,3.9188
17898,2016-41934,10/22/2016 0:00,10/28/2016 0:00,Standard,WS-119501,FW-Y-3915,2,89.98,53.988,5.5992
17899,2016-41934,10/22/2016 0:00,10/28/2016 0:00,Standard,WS-119501,SP-B-5295,3,26.97,6.7425,3.0788
17904,2016-41934,10/22/2016 0:00,10/25/2016 0:00,2 Day,EW-146051,SP-T-6079,9,179.91,35.982,14.5937
17920,2016-41936,10/24/2016 0:00,10/29/2016 0:00,Standard,SB-102551,SP-F-3064,5,144.95,43.485,7.798
17923,2016-41936,10/24/2016 0:00,10/30/2016 0:00,Standard,CR-207401,SP-S-3507,10,239.9,119.95,11.596
17931,2016-41940,10/28/2016 0:00,11/3/2016 0:00,Standard,EP-110951,SP-F-3192,4,123.96,37.188,6.9584
17932,2016-41940,10/28/2016 0:00,11/3/2016 0:00,Standard,EP-110951,SP-K-2904,3,71.97,28.788,4.8788
17933,2016-41940,10/28/2016 0:00,11/1/2016 0:00,Standard,WW-112001,FW-S-4619,14,251.86,125.93,12.0744
17934,2016-41940,10/28/2016 0:00,11/2/2016 0:00,2 Day,WW-112001,FW-S-4408,1,13.99,6.995,2.9793
17935,2016-41940,10/28/2016 0:00,11/1/2016 0:00,Standard,WW-112001,SP-F-3054,7,202.93,60.879,10.1172
17936,2016-41940,10/28/2016 0:00,11/1/2016 0:00,Standard,WW-112001,SP-K-2905,2,49.98,19.992,3.9992
17937,2016-41940,10/28/2016 0:00,11/1/2016 0:00,Standard,WW-112001,SP-T-4891,2,71.98,14.396,4.8792
17940,2016-41941,10/29/2016 0:00,10/30/2016 0:00,First Class,CS-102851,SP-K-2923,3,74.97,29.988,5.7485
17941,2016-41941,10/29/2016 0:00,10/30/2016 0:00,First Class,CS-102851,SP-S-4115,7,181.93,90.965,11.0965
17959,2016-41942,10/30/2016 0:00,11/1/2016 0:00,First Class,CW-164351,FW-Y-3916,5,224.95,134.97,13.2475
17967,2016-41944,11/1/2016 0:00,11/6/2016 0:00,Standard,CW-149351,SP-T-2920,3,71.97,14.394,4.8788
17968,2016-41944,11/1/2016 0:00,11/6/2016 0:00,Standard,CW-149351,FW-S-4669,3,47.97,23.985,3.9188
17969,2016-41944,11/1/2016 0:00,11/6/2016 0:00,Standard,CW-149351,SP-B-4741,3,65.97,16.4925,4.6388
17970,2016-41944,11/1/2016 0:00,11/6/2016 0:00,Standard,CW-149351,SP-S-4323,2,51.98,25.99,4.0792
17973,2016-41945,11/2/2016 0:00,11/5/2016 0:00,First Class,ES-124901,SP-T-6088,9,449.91,89.982,24.4955
17977,2016-41947,11/4/2016 0:00,11/9/2016 0:00,2 Day,WP-109151,FW-R-3335,3,230.97,92.388,18.1679
17978,2016-41947,11/4/2016 0:00,11/9/2016 0:00,2 Day,WP-109151,FW-Y-4329,5,164.95,98.97,13.5465
17979,2016-41947,11/4/2016 0:00,11/9/2016 0:00,2 Day,WP-109151,SP-F-3051,4,111.96,33.588,9.8372
17980,2016-41947,11/4/2016 0:00,11/9/2016 0:00,2 Day,WP-109151,SP-B-4011,3,62.97,15.7425,6.4079
17981,2016-41947,11/4/2016 0:00,11/9/2016 0:00,2 Day,WP-109151,SP-B-3503,1,27.99,6.9975,3.9593
17986,2016-41947,11/4/2016 0:00,11/6/2016 0:00,First Class,WW-184001,AP-Y-5490,3,74.97,37.485,5.7485
17987,2016-41947,11/4/2016 0:00,11/6/2016 0:00,First Class,WW-184001,SP-K-2923,7,174.93,69.972,10.7465
18001,2016-41948,11/5/2016 0:00,11/9/2016 0:00,2 Day,CS-102851,FW-Y-5164,3,26.97,16.182,3.8879
18002,2016-41948,11/5/2016 0:00,11/9/2016 0:00,Standard,WW-119051,SP-S-6604,6,101.94,50.97,6.0776
18003,2016-41948,11/5/2016 0:00,11/9/2016 0:00,Standard,WW-119051,SP-K-6098,2,31.98,12.792,3.2792
18004,2016-41948,11/5/2016 0:00,11/9/2016 0:00,Standard,WW-119051,SP-K-2906,1,24.99,9.996,2.9996
18005,2016-41948,11/5/2016 0:00,11/9/2016 0:00,Standard,EC-124751,AP-Y-5489,2,49.98,24.99,3.9992
18006,2016-41948,11/5/2016 0:00,11/7/2016 0:00,2 Day,WR-138551,FW-R-3557,10,749.9,299.96,54.493
18007,2016-41948,11/5/2016 0:00,11/7/2016 0:00,2 Day,WR-138551,SP-S-4302,2,51.98,25.99,5.6386
18008,2016-41948,11/5/2016 0:00,11/7/2016 0:00,2 Day,WR-138551,SP-T-3079,2,49.98,9.996,5.4986
18021,2016-41949,11/6/2016 0:00,11/11/2016 0:00,Standard,CS-102851,AP-W-3123,2,21.98,6.594,2.8792
18022,2016-41949,11/6/2016 0:00,11/11/2016 0:00,Standard,CS-124001,SP-K-2907,5,124.95,49.98,6.998
18030,2016-41949,11/6/2016 0:00,11/8/2016 0:00,First Class,SW-171251,FW-Y-5174,5,44.95,26.97,4.2475
18031,2016-41949,11/6/2016 0:00,11/8/2016 0:00,First Class,SW-171251,FW-Y-2871,2,71.98,43.188,5.599
18032,2016-41949,11/6/2016 0:00,11/8/2016 0:00,First Class,SW-171251,AP-M-3124,3,35.97,14.388,3.7985
18047,2016-41951,11/8/2016 0:00,11/10/2016 0:00,First Class,EC-124751,SP-F-2916,4,111.96,33.588,7.598
18048,2016-41951,11/8/2016 0:00,11/13/2016 0:00,Standard,SB-125351,FW-Y-2862,3,107.97,64.782,6.3188
18055,2016-41951,11/8/2016 0:00,11/10/2016 0:00,First Class,EW-172151,AP-W-3123,3,32.97,9.891,3.6485
18056,2016-41951,11/8/2016 0:00,11/10/2016 0:00,First Class,EW-172151,AP-W-3169,4,139.96,41.988,8.998
18057,2016-41951,11/8/2016 0:00,11/10/2016 0:00,First Class,EW-172151,SP-K-2906,2,49.98,19.992,4.499
18058,2016-41951,11/8/2016 0:00,11/10/2016 0:00,First Class,EW-172151,SP-T-3059,3,74.97,14.994,5.7485
18059,2016-41951,11/8/2016 0:00,11/10/2016 0:00,First Class,EW-172151,SP-S-6604,2,33.98,16.99,3.699
18069,2016-41954,11/11/2016 0:00,11/13/2016 0:00,First Class,CB-100151,AP-W-3165,2,29.98,8.994,3.499
18070,2016-41954,11/11/2016 0:00,11/13/2016 0:00,First Class,CB-100151,FW-H-3177,2,91.98,27.594,6.599
18081,2016-41954,11/11/2016 0:00,11/13/2016 0:00,First Class,CC-124301,SP-S-6604,5,84.95,42.475,6.2475
18082,2016-41954,11/11/2016 0:00,11/13/2016 0:00,First Class,CC-124301,SP-K-2909,4,99.96,39.984,6.998
18083,2016-41954,11/11/2016 0:00,11/16/2016 0:00,Standard,EC-132851,SP-B-4741,7,153.93,38.4825,8.1572
18101,2016-41954,11/11/2016 0:00,11/15/2016 0:00,Standard,EW-202751,AP-W-3509,7,244.93,73.479,11.7972
18102,2016-41954,11/11/2016 0:00,11/15/2016 0:00,Standard,EW-202751,SP-K-2904,1,23.99,9.596,2.9596
18104,2016-41955,11/12/2016 0:00,11/18/2016 0:00,Standard,CS-102851,FW-R-3332,6,461.94,184.776,20.4776
18106,2016-41955,11/12/2016 0:00,11/18/2016 0:00,Standard,CB-115451,AP-M-3373,4,47.96,19.184,3.9184
18107,2016-41955,11/12/2016 0:00,11/18/2016 0:00,Standard,CB-115451,FW-S-4395,2,81.98,40.99,5.2792
18123,2016-41956,11/13/2016 0:00,11/16/2016 0:00,First Class,WW-134801,FW-R-3335,3,230.97,92.388,13.5485
18124,2016-41956,11/13/2016 0:00,11/16/2016 0:00,First Class,WW-134801,AP-W-3811,3,74.97,22.491,5.7485
18139,2016-41957,11/14/2016 0:00,11/20/2016 0:00,Standard,SR-101351,FW-Y-3910,1,44.99,26.994,3.7996
18140,2016-41957,11/14/2016 0:00,11/18/2016 0:00,Standard,CC-124301,SP-S-4460,7,181.93,90.965,9.2772
18141,2016-41957,11/14/2016 0:00,11/18/2016 0:00,Standard,WS-125051,SP-F-6129,7,139.93,41.979,7.5972
18152,2016-41958,11/15/2016 0:00,11/17/2016 0:00,2 Day,WA-103751,AP-M-5098,2,51.98,20.792,5.6386
18153,2016-41958,11/15/2016 0:00,11/17/2016 0:00,2 Day,WA-103751,SP-S-6604,1,16.99,8.495,3.1893
18154,2016-41958,11/15/2016 0:00,11/17/2016 0:00,2 Day,WA-103751,SP-K-2911,2,49.98,19.992,5.4986
18165,2016-41958,11/15/2016 0:00,11/20/2016 0:00,Standard,WR-193151,SP-F-2916,2,55.98,16.794,4.2392
18179,2016-41962,11/19/2016 0:00,11/24/2016 0:00,Standard,WW-109301,SP-T-5980,4,27.96,5.592,3.1184
18216,2016-41964,11/21/2016 0:00,11/28/2016 0:00,Standard,WW-131951,FW-S-4415,5,59.95,29.975,4.398
18217,2016-41964,11/21/2016 0:00,11/28/2016 0:00,Standard,WW-131951,AP-W-3181,7,244.93,73.479,11.7972
18218,2016-41964,11/21/2016 0:00,11/28/2016 0:00,Standard,WW-131951,FW-Y-3913,3,134.97,80.982,7.3988
18220,2016-41964,11/21/2016 0:00,11/26/2016 0:00,Standard,WA-142301,AP-W-3509,4,139.96,41.988,7.5984
18221,2016-41964,11/21/2016 0:00,11/26/2016 0:00,Standard,WA-142301,FW-H-3649,2,85.98,25.794,5.4392
18222,2016-41964,11/21/2016 0:00,11/26/2016 0:00,Standard,WA-142301,SP-T-3079,5,124.95,24.99,6.998
18243,2016-41966,11/23/2016 0:00,11/28/2016 0:00,Standard,CA-120551,SP-K-2869,8,191.92,76.768,9.6768
18256,2016-41968,11/25/2016 0:00,12/2/2016 0:00,Standard,ET-104351,AP-W-2879,2,21.98,6.594,2.8792
18257,2016-41968,11/25/2016 0:00,12/2/2016 0:00,Standard,ET-104351,FW-Y-3916,2,89.98,53.988,5.5992
18258,2016-41968,11/25/2016 0:00,11/28/2016 0:00,First Class,SC-104501,SP-K-2907,5,124.95,49.98,8.2475
18260,2016-41968,11/25/2016 0:00,11/27/2016 0:00,First Class,CA-120551,AP-M-4936,5,179.95,71.98,10.9975
18261,2016-41968,11/25/2016 0:00,11/27/2016 0:00,First Class,CA-120551,SP-K-2907,3,74.97,29.988,5.7485
18262,2016-41968,11/25/2016 0:00,11/29/2016 0:00,Standard,CR-125801,SP-S-4115,3,77.97,38.985,5.1188
18263,2016-41968,11/25/2016 0:00,11/29/2016 0:00,Standard,WA-145151,AP-W-3162,6,89.94,26.982,5.5976
18283,2016-41969,11/26/2016 0:00,12/1/2016 0:00,Standard,EP-110501,SP-T-3360,4,99.96,19.992,5.9984
18284,2016-41969,11/26/2016 0:00,12/1/2016 0:00,Standard,EP-110501,AP-Y-5009,8,95.92,47.96,5.8368
18285,2016-41969,11/26/2016 0:00,11/30/2016 0:00,Standard,CB-115451,FW-R-3560,9,674.91,269.964,28.9964
18286,2016-41969,11/26/2016 0:00,11/30/2016 0:00,Standard,CB-115451,AP-M-5094,8,207.92,83.168,10.3168
18287,2016-41969,11/26/2016 0:00,11/30/2016 0:00,Standard,CB-115451,SP-K-6098,1,15.99,6.396,2.6396
18288,2016-41969,11/26/2016 0:00,12/3/2016 0:00,Standard,WS-125051,AP-Y-3854,5,44.95,22.475,3.798
18289,2016-41969,11/26/2016 0:00,12/3/2016 0:00,Standard,WS-125051,SP-K-2908,2,49.98,19.992,3.9992
18290,2016-41969,11/26/2016 0:00,12/3/2016 0:00,Standard,WS-125051,AP-M-3373,3,35.97,14.388,3.4388
18295,2016-41970,11/27/2016 0:00,12/2/2016 0:00,Standard,CT-119951,AP-W-3181,3,104.97,31.491,6.1988
18300,2016-41970,11/27/2016 0:00,12/3/2016 0:00,Standard,WA-145151,SP-B-3973,4,83.96,20.99,5.3584
18311,2016-41971,11/28/2016 0:00,12/1/2016 0:00,First Class,SB-120251,SP-S-3842,5,119.95,59.975,7.9975
18312,2016-41971,11/28/2016 0:00,12/1/2016 0:00,First Class,SB-120251,SP-B-5296,3,50.97,12.7425,4.5485
18313,2016-41971,11/28/2016 0:00,12/1/2016 0:00,First Class,SB-120251,SP-S-6604,4,67.96,33.98,5.398
18314,2016-41971,11/28/2016 0:00,12/1/2016 0:00,First Class,SB-120251,SP-K-2906,5,124.95,49.98,8.2475
18316,2016-41971,11/28/2016 0:00,11/30/2016 0:00,2 Day,CC-126701,AP-W-3511,1,34.99,10.497,4.4493
18322,2016-41971,11/28/2016 0:00,12/1/2016 0:00,First Class,CW-196301,SP-K-2869,5,119.95,47.98,7.9975
18323,2016-41971,11/28/2016 0:00,12/1/2016 0:00,First Class,CW-196301,AP-M-4945,5,129.95,51.98,8.4975
18326,2016-41972,11/29/2016 0:00,12/5/2016 0:00,Standard,CS-131801,FW-S-4651,7,125.93,62.965,7.0372
18327,2016-41972,11/29/2016 0:00,12/5/2016 0:00,Standard,CS-131801,AP-W-3814,3,74.97,22.491,4.9988
18328,2016-41972,11/29/2016 0:00,12/5/2016 0:00,Standard,CS-131801,SP-F-6129,8,159.92,47.976,8.3968
18329,2016-41972,11/29/2016 0:00,12/5/2016 0:00,Standard,CS-131801,SP-T-5980,2,13.98,2.796,2.5592
18330,2016-41972,11/29/2016 0:00,12/5/2016 0:00,Standard,CS-131801,SP-K-2923,2,49.98,19.992,3.9992
18336,2016-41973,11/30/2016 0:00,12/5/2016 0:00,2 Day,WR-129401,FW-Y-5174,4,35.96,21.576,4.5172
18338,2016-41974,12/1/2016 0:00,12/7/2016 0:00,Standard,WS-117551,SP-T-4891,7,251.93,50.386,12.0772
18339,2016-41974,12/1/2016 0:00,12/7/2016 0:00,Standard,WS-117551,FW-S-4418,3,35.97,17.985,3.4388
18340,2016-41974,12/1/2016 0:00,12/7/2016 0:00,Standard,WS-117551,SP-S-4324,4,103.96,51.98,6.1584
18341,2016-41974,12/1/2016 0:00,12/7/2016 0:00,Standard,WS-117551,SP-F-6129,2,39.98,11.994,3.5992
18342,2016-41974,12/1/2016 0:00,12/1/2016 0:00,Next Day,EB-132101,AP-W-3163,1,14.99,4.497,3.3491
18366,2016-41976,12/3/2016 0:00,12/9/2016 0:00,Standard,SR-101351,AP-M-5049,3,77.97,31.188,5.1188
18367,2016-41976,12/3/2016 0:00,12/9/2016 0:00,Standard,CB-132701,SP-F-6129,5,99.95,29.985,5.998
18368,2016-41976,12/3/2016 0:00,12/9/2016 0:00,Standard,CB-132701,AP-W-3811,5,124.95,37.485,6.998
18369,2016-41976,12/3/2016 0:00,12/9/2016 0:00,Standard,CB-132701,FW-Y-3915,6,269.94,161.964,12.7976
18382,2016-41976,12/3/2016 0:00,12/7/2016 0:00,Standard,SW-190301,SP-K-2909,8,199.92,79.968,9.9968
18424,2016-41980,12/7/2016 0:00,12/11/2016 0:00,Standard,SP-107201,SP-K-2908,14,349.86,139.944,15.9944
18425,2016-41980,12/7/2016 0:00,12/11/2016 0:00,Standard,SP-107201,AP-W-3181,5,174.95,52.485,8.998
18426,2016-41980,12/7/2016 0:00,12/11/2016 0:00,Standard,SP-107201,AP-W-3811,2,49.98,14.994,3.9992
18427,2016-41980,12/7/2016 0:00,12/11/2016 0:00,Standard,SP-107201,SP-K-2880,4,95.96,38.384,5.8384
